Domain	siteID	Latitude	Longitude	elevation(m)	NLCDC	plotID	Date	boutNumber	LichenIndex	PercentCanopyCover	precipCalcium	precipMagnesium	precipPotassium	precipSodium	precipAmmonium	precipNitrate	precipSulfate	precipPhosphate	precipChloride	precipBromide	pH	precipConductivity
D15	ONAQ	40.201042	-112.497129	1903.9	evergreenForest	ONAQ_010	6/25/2019	1	5.5	31	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.184944	-112.529543	2054.5	evergreenForest	ONAQ_012	6/20/2019	1	3	27	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.206493	-112.448968	1646.8	shrubScrub	ONAQ_014	6/11/2019	1	2.5	0	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.175178	-112.446181	1638	shrubScrub	ONAQ_016	6/6/2019	1	5	0	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.190515	-112.51523	1886	evergreenForest	ONAQ_017	6/25/2019	1	4.5	31	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.197201	-112.437822	1629	shrubScrub	ONAQ_018	6/13/2019	1	3	0	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.175284	-112.48246	1732	shrubScrub	ONAQ_019	6/6/2019	1	4.5	0	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.182614	-112.43611	1626	shrubScrub	ONAQ_020	6/11/2019	1	3	0	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.154245	-112.542595	1903.6	evergreenForest	ONAQ_021	6/18/2019	1	2	23	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.1703	-112.470016	1688.6	shrubScrub	ONAQ_022	6/3/2019	1	5.5	0	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.193889	-112.505432	1862.8	evergreenForest	ONAQ_023	6/17/2019	1	2.5	17	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.145343	-112.538881	1826.6	evergreenForest	ONAQ_025	6/17/2019	1	0	0	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.189219	-112.470079	1704.1	shrubScrub	ONAQ_027	6/13/2019	1	3.5	0	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.163267	-112.532581	1895.2	evergreenForest	ONAQ_028	6/19/2019	1	2.5	35	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.219718	-112.473216	1734.5	evergreenForest	ONAQ_029	6/26/2019	1	4.5	15	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.201643	-112.513698	1957.1	evergreenForest	ONAQ_030	6/21/2019	1	5.5	26	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.184455	-112.523902	1970.8	evergreenForest	ONAQ_031	6/20/2019	1	2	40	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.152362	-112.537961	1873.5	evergreenForest	ONAQ_032	6/18/2019	1	3	27	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.17402	-112.452841	1651	shrubScrub	ONAQ_041	6/13/2019	1	3	0	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.176672	-112.456784	1664.2	shrubScrub	ONAQ_042	6/14/2019	1	3	0	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.173719	-112.456713	1658.5	shrubScrub	ONAQ_043	6/14/2019	1	3	0	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D15	ONAQ	40.1811	-112.512554	1848.5	evergreenForest	ONAQ_073	6/19/2019	1	3	33	1.045428571	0.351	6.968571429	3.917428571	32.8345	0.6803	8.41943	10.0191	5.862	0.007285714	7.197142857	265.64
D07	ORNL	35.982205	-84.212754	306.9	deciduousForest	ORNL_002	7/2/2019	1	4.5	95	0.07975	0.02	0.013416667	0.076583333	0.136833333	0.56	0.34617	0.0044	0.111833333	0.000833333	5.219166667	5.5833
D07	ORNL	35.938232	-84.323686	283.6	deciduousForest	ORNL_006	7/1/2019	1	3.5	87	0.07975	0.02	0.013416667	0.076583333	0.136833333	0.56	0.34617	0.0044	0.111833333	0.000833333	5.219166667	5.5833
D07	ORNL	35.92537	-84.329757	268.4	deciduousForest	ORNL_007	7/3/2019	1	3.5	92	0.07975	0.02	0.013416667	0.076583333	0.136833333	0.56	0.34617	0.0044	0.111833333	0.000833333	5.219166667	5.5833
D07	ORNL	35.932762	-84.332542	322.5	deciduousForest	ORNL_008	7/4/2019	1	7	93	0.07975	0.02	0.013416667	0.076583333	0.136833333	0.56	0.34617	0.0044	0.111833333	0.000833333	5.219166667	5.5833
D07	ORNL	35.974463	-84.22799	316.4	deciduousForest	ORNL_009	7/2/2019	1	4.5	91	0.07975	0.02	0.013416667	0.076583333	0.136833333	0.56	0.34617	0.0044	0.111833333	0.000833333	5.219166667	5.5833
D07	ORNL	35.953306	-84.332177	305.9	deciduousForest	ORNL_010	7/2/2019	1	3	89	0.07975	0.02	0.013416667	0.076583333	0.136833333	0.56	0.34617	0.0044	0.111833333	0.000833333	5.219166667	5.5833
D07	ORNL	35.939975	-84.305654	299.4	deciduousForest	ORNL_014	7/1/2019	1	3	90	0.07975	0.02	0.013416667	0.076583333	0.136833333	0.56	0.34617	0.0044	0.111833333	0.000833333	5.219166667	5.5833
D07	ORNL	35.976844	-84.297431	331.5	deciduousForest	ORNL_017	7/4/2019	1	3.5	90	0.07975	0.02	0.013416667	0.076583333	0.136833333	0.56	0.34617	0.0044	0.111833333	0.000833333	5.219166667	5.5833
D07	ORNL	35.943427	-84.314554	315.8	deciduousForest	ORNL_019	7/1/2019	1	5	92	0.07975	0.02	0.013416667	0.076583333	0.136833333	0.56	0.34617	0.0044	0.111833333	0.000833333	5.219166667	5.5833
D07	ORNL	35.916311	-84.26328	245.6	evergreenForest	ORNL_027	7/1/2019	1	8.5	90	0.07975	0.02	0.013416667	0.076583333	0.136833333	0.56	0.34617	0.0044	0.111833333	0.000833333	5.219166667	5.5833
D07	ORNL	35.944516	-84.326492	263.1	evergreenForest	ORNL_032	7/2/2019	1	3	87	0.07975	0.02	0.013416667	0.076583333	0.136833333	0.56	0.34617	0.0044	0.111833333	0.000833333	5.219166667	5.5833
D07	ORNL	35.974774	-84.350392	264	evergreenForest	ORNL_035	7/3/2019	1	4	95	0.07975	0.02	0.013416667	0.076583333	0.136833333	0.56	0.34617	0.0044	0.111833333	0.000833333	5.219166667	5.5833
D07	ORNL	35.9759	-84.303462	282.2	evergreenForest	ORNL_040	7/3/2019	1	4	87	0.07975	0.02	0.013416667	0.076583333	0.136833333	0.56	0.34617	0.0044	0.111833333	0.000833333	5.219166667	5.5833
D03	OSBS	29.702914	-82.008881	31	woodyWetlands	OSBS_001	10/31/2019	1	5.5	90	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.70386	-81.956817	31.5	evergreenForest	OSBS_002	10/30/2019	1	2	50	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.694992	-81.94742	31.9	evergreenForest	OSBS_003	10/30/2019	1	5	66	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.684073	-81.959108	36.8	evergreenForest	OSBS_004	10/29/2019	1	3	66	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.696569	-82.025578	30.3	woodyWetlands	OSBS_005	10/30/2019	1	4.5	68	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.686609	-81.983	33	evergreenForest	OSBS_006	10/28/2019	1	1	13	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.690276	-81.962572	34.3	evergreenForest	OSBS_007	10/28/2019	1	1.5	32	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.685058	-82.007162	45.2	evergreenForest	OSBS_008	10/29/2019	1	3	43	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.698798	-82.017543	31.5	woodyWetlands	OSBS_009	10/30/2019	1	4	94	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.691763	-81.941829	40.1	evergreenForest	OSBS_010	10/30/2019	1	12.5	76	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.721507	-81.987042	27.2	evergreenForest	OSBS_011	10/31/2019	1	6	79	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.682159	-81.961565	42.3	evergreenForest	OSBS_013	10/29/2019	1	3	20	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.692721	-81.95826	33.1	evergreenForest	OSBS_014	10/28/2019	1	1.5	57	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.682391	-81.967449	26.1	woodyWetlands	OSBS_016	10/28/2019	1	5	60	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.703873	-81.991843	29.3	woodyWetlands	OSBS_017	10/31/2019	1	7	89	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.686636	-81.942713	26	woodyWetlands	OSBS_018	10/30/2019	1	15	57	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.68685	-81.950763	25.5	woodyWetlands	OSBS_020	10/29/2019	1	0.5	58	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.693584	-81.992057	43	evergreenForest	OSBS_026	10/28/2019	1	2	20	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.691969	-81.992063	41.3	evergreenForest	OSBS_027	10/28/2019	1	3	14	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.692504	-81.989891	44.3	evergreenForest	OSBS_029	10/29/2019	1	14	0	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.679299	-81.946352	34.6	evergreenForest	OSBS_048	10/29/2019	1	3.5	76	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.68969	-82.005389	29.4	emergentHerbaceousWetlands	OSBS_050	10/29/2019	1	0.5	0	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D03	OSBS	29.67776	-82.007709	24.2	emergentHerbaceousWetlands	OSBS_051	10/30/2019	1	0	10	0.081	0.089	0.034153846	0.721538462	0.023538462	0.4832	0.45531	0.0046	1.327153846	0.004384615	5.036923077	10.1231
D20	PUUM	19.584691	-155.347645	1823.9	evergreenForest	PUUM_001	8/19/2019	1	1.5	83	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.577682	-155.344675	1833.3	evergreenForest	PUUM_003	8/13/2019	1	3.5	0	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.557778	-155.230067	1100.7	evergreenForest	PUUM_004	8/21/2019	1	1	86	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.587497	-155.343354	1792.4	evergreenForest	PUUM_005	8/12/2019	1	3	88	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.578312	-155.318129	1662.7	evergreenForest	PUUM_006	8/6/2019	1	0.5	82	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.554243	-155.228851	1099.5	evergreenForest	PUUM_007	8/22/2019	1	0.5	90	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.586328	-155.347658	1822.1	evergreenForest	PUUM_009	8/15/2019	1	3	0	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.564817	-155.313626	1651.9	evergreenForest	PUUM_010	8/15/2019	1	3	86	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.576427	-155.338942	1809.3	evergreenForest	PUUM_012	8/7/2019	1	4	0	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.587494	-155.339669	1763.9	evergreenForest	PUUM_014	8/8/2019	1	2	88	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.561039	-155.249535	1207.5	evergreenForest	PUUM_015	8/20/2019	1	1.5	80	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.554987	-155.233462	1128	evergreenForest	PUUM_016	8/21/2019	1	1.5	79	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.569684	-155.315978	1659.6	evergreenForest	PUUM_017	8/12/2019	1	2.5	82	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.590157	-155.343706	1785	evergreenForest	PUUM_018	8/14/2019	1	3	89	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.568416	-155.223951	1035	evergreenForest	PUUM_019	8/22/2019	1	0.5	95	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.5807	-155.322218	1686.7	evergreenForest	PUUM_020	8/5/2019	1	2.5	89	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D20	PUUM	19.549124	-155.312265	1646.6	evergreenForest	PUUM_034	8/7/2019	1	3	86	0.026307692	0.016	0.011461538	0.143076923	0.003153846	0.0478	0.20762	0.0028	0.225307692	0.001538462	5.416153846	3.5231
D10	RMNP	40.203349	-105.465974	2564.5	evergreenForest	RMNP_001	6/18/2019	1	73	47	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.197387	-105.472274	2677.8	evergreenForest	RMNP_002	6/17/2019	1	95	56	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.201378	-105.483569	2619.5	evergreenForest	RMNP_003	6/25/2019	1	29	48	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.186824	-105.54091	2814.6	evergreenForest	RMNP_004	6/26/2019	1	99	56	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.167942	-105.526306	2818.6	evergreenForest	RMNP_005	6/10/2019	1	117	56	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.158142	-105.54352	2942.5	evergreenForest	RMNP_006	6/24/2019	1	27	61	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.180869	-105.53771	2863.2	evergreenForest	RMNP_007	6/27/2019	1	55	53	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.16899	-105.529146	2702.9	evergreenForest	RMNP_008	6/10/2019	1	6	59	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.20327	-105.481127	2685.9	evergreenForest	RMNP_009	6/25/2019	1	21	39	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.178717	-105.535934	2866.3	evergreenForest	RMNP_010	6/27/2019	1	112	38	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.2037	-105.512503	2509.2	evergreenForest	RMNP_011	6/20/2019	1	29	47	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.156549	-105.535752	2917.1	evergreenForest	RMNP_012	6/24/2019	1	50.5	63	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.196782	-105.486725	2645.3	evergreenForest	RMNP_013	6/25/2019	1	64.5	28	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.161432	-105.53438	2791.6	evergreenForest	RMNP_014	6/13/2019	1	53	62	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.199554	-105.467005	2729	evergreenForest	RMNP_015	6/17/2019	1	76.5	44	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.154382	-105.475488	2512.9	evergreenForest	RMNP_016	6/25/2019	1	53.5	41	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.163834	-105.53899	2855.4	evergreenForest	RMNP_018	6/13/2019	1	15	56	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.197385	-105.468403	2763.3	evergreenForest	RMNP_020	6/18/2019	1	30	47	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.158458	-105.539283	2887	evergreenForest	RMNP_021	6/24/2019	1	101	57	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.188466	-105.534932	2751.5	evergreenForest	RMNP_023	6/26/2019	1	23	55	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.162746	-105.542483	2923	evergreenForest	RMNP_024	6/13/2019	1	27	58	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.16522	-105.532303	2753.1	evergreenForest	RMNP_026	6/13/2019	1	15	61	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.199842	-105.46277	2693.8	evergreenForest	RMNP_027	6/17/2019	1	61.5	44	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.15492	-105.538905	2992.8	evergreenForest	RMNP_028	6/24/2019	1	49	57	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.181692	-105.538401	2878.6	evergreenForest	RMNP_029	6/27/2019	1	29	57	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.151426	-105.472989	2466.1	evergreenForest	RMNP_030	6/20/2019	1	20.5	48	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.275899	-105.546756	2749.4	evergreenForest	RMNP_041	6/11/2019	1	3	45	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.276827	-105.545384	2740.4	evergreenForest	RMNP_043	6/11/2019	1	5	40	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D10	RMNP	40.27733	-105.546207	2744.3	evergreenForest	RMNP_044	6/11/2019	1	5	37	0.290666667	0.039	0.073111111	0.076	0.2989	0.8787	0.36844	0.0576	0.067888889	0.001222222	6	5.7444
D02	SCBI	38.895212	-78.142701	316.8	deciduousForest	SCBI_002	6/4/2019	1	7	92	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.883305	-78.120382	567.7	deciduousForest	SCBI_003	6/11/2019	1	42.5	92	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.896935	-78.146456	312.6	deciduousForest	SCBI_004	6/4/2019	1	2.5	94	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.900539	-78.161859	269.8	deciduousForest	SCBI_005	6/6/2019	1	6.5	95	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.884907	-78.13032	412.1	deciduousForest	SCBI_007	6/17/2019	1	3.5	94	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.887763	-78.147164	336.7	deciduousForest	SCBI_008	6/5/2019	1	2.5	98	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.88477	-78.12516	493.3	deciduousForest	SCBI_010	6/11/2019	1	6	96	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.879732	-78.139901	366.4	deciduousForest	SCBI_011	6/6/2019	1	3.5	94	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.874379	-78.163985	314.3	deciduousForest	SCBI_013	6/12/2019	1	5	95	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.867076	-78.163553	390.4	deciduousForest	SCBI_014	6/18/2019	1	1	87	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.884371	-78.14106	359.8	deciduousForest	SCBI_015	6/18/2019	1	1	95	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.904237	-78.158644	257.7	deciduousForest	SCBI_016	6/13/2019	1	4	92	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.879363	-78.135381	383.3	deciduousForest	SCBI_017	6/13/2019	1	2	94	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.870972	-78.157527	369.3	deciduousForest	SCBI_018	6/12/2019	1	3	99	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.900642	-78.175705	304.1	deciduousForest	SCBI_019	6/11/2019	1	1.5	94	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.890566	-78.139431	359	deciduousForest	SCBI_045	6/17/2019	1	0.5	88	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SCBI	38.894261	-78.1372	397	deciduousForest	SCBI_047	6/10/2019	1	4	93	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
